Report Number,Occurred Date,Occurred Time,Reported Date,Reported Time,Crime Subcategory,Primary Offense Description,Precinct,Sector,Beat,Neighborhood
20190000904517,04/22/2019,2130,04/23/2019,2130,THEFT-ALL OTHER,THEFT-PKPOCKET,WEST,K,K1,DOWNTOWN COMMERCIAL
20190000904518,04/23/2019,1130,04/23/2019,2057,CAR PROWL,THEFT-CARPROWL,WEST,M,M2,DOWNTOWN COMMERCIAL
20190000904519,04/13/2019,900,04/24/2019,954,THEFT-ALL OTHER,THEFT-MAIL,SOUTH,R,R1,MID BEACON HILL
20190000904521,04/23/2019,2230,04/24/2019,825,CAR PROWL,THEFT-CARPROWL,NORTH,J,J3,GREENWOOD
20190000904523,04/20/2019,840,04/24/2019,851,CAR PROWL,THEFT-AUTOACC,SOUTHWEST,W,W1,COMMERCIAL HARBOR ISLAND
20190000904524,04/23/2019,2200,04/24/2019,837,CAR PROWL,THEFT-CARPROWL,EAST,E,E1,CAPITOL HILL
20190000904525,04/24/2019,300,04/24/2019,911,THEFT-BICYCLE,THEFT-BICYCLE,EAST,C,C3,CENTRAL AREA/SQUIRE PARK
20190000904526,04/24/2019,100,04/24/2019,938,CAR PROWL,THEFT-CARPROWL,NORTH,J,J1,BALLARD NORTH
20190000904527,04/23/2019,2300,04/24/2019,942,CAR PROWL,THEFT-CARPROWL,EAST,C,C2,MONTLAKE/PORTAGE BAY
20190000904528,04/23/2019,2330,04/24/2019,946,CAR PROWL,THEFT-CARPROWL,NORTH,B,B2,FREMONT
20190000904529,04/23/2019,2035,04/24/2019,949,CAR PROWL,THEFT-CARPROWL,NORTH,L,L2,NORTHGATE
20190000904530,04/20/2019,1935,04/24/2019,958,CAR PROWL,THEFT-CARPROWL,NORTH,U,U1,ROOSEVELT/RAVENNA
20190000904531,04/19/2019,1500,04/24/2019,1008,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O2,SODO
20190000904533,04/23/2019,1440,04/24/2019,1005,THEFT-ALL OTHER,THEFT-OTH,NORTH,L,L2,NORTHGATE
20190000904535,04/21/2019,2300,04/24/2019,1126,CAR PROWL,THEFT-CARPROWL,NORTH,J,J2,GREENWOOD
20190000904536,04/24/2019,1034,04/24/2019,1132,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N3,NORTHGATE
20190000904537,04/22/2019,900,04/24/2019,1132,THEFT-BICYCLE,THEFT-BICYCLE,EAST,C,C1,CENTRAL AREA/SQUIRE PARK
20190000904538,04/23/2019,1825,04/24/2019,1157,CAR PROWL,THEFT-CARPROWL,NORTH,B,B3,WALLINGFORD
20190000904539,04/13/2019,2145,04/24/2019,1200,CAR PROWL,THEFT-AUTOACC,SOUTH,O,O1,SODO
20190000904540,04/24/2019,200,04/24/2019,1246,THEFT-ALL OTHER,THEFT-OTH,EAST,C,C1,CAPITOL HILL
20190000904543,04/23/2019,2135,04/24/2019,1343,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,W,W3,MORGAN
20190000904544,04/23/2019,425,04/24/2019,1434,CAR PROWL,THEFT-CARPROWL,NORTH,U,U3,SANDPOINT
20190000904545,04/23/2019,100,04/24/2019,1443,CAR PROWL,THEFT-CARPROWL,NORTH,B,B3,FREMONT
20190000904546,04/17/2019,2200,04/24/2019,1549,CAR PROWL,THEFT-CARPROWL,WEST,Q,Q3,QUEEN ANNE
20190000904547,03/17/2019,1500,04/24/2019,1617,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,B,B3,WALLINGFORD
20190000904549,04/22/2019,820,04/24/2019,1631,CAR PROWL,THEFT-CARPROWL,WEST,D,D1,BELLTOWN
2019000090455,03/06/2019,0,03/13/2019,1823,THEFT-BUILDING,THEFT-BUILDING,WEST,D,D1,BELLTOWN
20190000904552,04/24/2019,1300,04/24/2019,1806,THEFT-BICYCLE,THEFT-BICYCLE,WEST,M,M3,DOWNTOWN COMMERCIAL
20190000904553,04/24/2019,1945,04/24/2019,1955,CAR PROWL,THEFT-CARPROWL,WEST,D,D2,SLU/CASCADE
20190000904555,04/24/2019,915,04/24/2019,2201,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N1,BITTERLAKE
20190000904556,04/24/2019,1830,04/24/2019,2236,CAR PROWL,THEFT-CARPROWL,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
20190000904557,04/24/2019,1130,04/24/2019,2343,CAR PROWL,THEFT-CARPROWL,WEST,M,M1,DOWNTOWN COMMERCIAL
20190000904558,04/24/2019,1500,04/25/2019,4,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O1,SODO
20190000904559,04/24/2019,2000,04/25/2019,117,CAR PROWL,THEFT-CARPROWL,NORTH,B,B2,FREMONT
20190000904560,04/25/2019,755,04/25/2019,810,CAR PROWL,THEFT-CARPROWL,NORTH,U,U3,SANDPOINT
20190000904561,04/17/2019,805,04/17/2019,819,THEFT-ALL OTHER,THEFT-MAIL,NORTH,L,L1,NORTHGATE
20190000904562,04/25/2019,840,04/25/2019,848,CAR PROWL,THEFT-CARPROWL,SOUTHWEST,W,W1,NORTH ADMIRAL
20190000904563,04/23/2019,1815,04/24/2019,1234,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M1,DOWNTOWN COMMERCIAL
20190000904564,04/24/2019,2100,04/25/2019,925,THEFT-ALL OTHER,THEFT-OTH,EAST,C,C2,MADISON PARK
20190000904565,04/25/2019,830,04/25/2019,916,THEFT-ALL OTHER,THEFT-OTH,NORTH,U,U2,UNIVERSITY
20190000904566,04/19/2019,2330,04/25/2019,958,THEFT-ALL OTHER,THEFT-OTH,NORTH,U,U2,UNIVERSITY
20190000904568,04/22/2019,1025,04/25/2019,1040,CAR PROWL,THEFT-CARPROWL,NORTH,L,L3,SANDPOINT
20190000904569,04/23/2019,1745,04/25/2019,1137,CAR PROWL,THEFT-CARPROWL,SOUTH,R,R3,LAKEWOOD/SEWARD PARK
20190000904571,04/25/2019,220,04/25/2019,1230,THEFT-ALL OTHER,THEFT-OTH,WEST,D,D1,SLU/CASCADE
20190000904572,04/25/2019,1050,04/25/2019,1306,CAR PROWL,THEFT-AUTOACC,SOUTHWEST,F,F1,HIGH POINT
20190000904573,04/24/2019,700,04/25/2019,1329,THEFT-ALL OTHER,THEFT-OTH,UNKNOWN,,,UNKNOWN
20190000904574,06/01/2018,1345,04/25/2019,1350,THEFT-ALL OTHER,THEFT-OTH,SOUTH,R,R2,MOUNT BAKER
20190000904578,04/22/2019,200,04/25/2019,1322,CAR PROWL,THEFT-AUTOACC,NORTH,B,B3,WALLINGFORD
20190000904579,04/25/2019,1205,04/25/2019,1335,CAR PROWL,THEFT-CARPROWL,NORTH,B,B2,BALLARD SOUTH
20190000904581,03/31/2019,1530,04/25/2019,1354,THEFT-ALL OTHER,THEFT-OTH,EAST,G,G3,JUDKINS PARK/NORTH BEACON HILL
20190000904582,04/24/2019,1715,04/25/2019,1408,CAR PROWL,THEFT-CARPROWL,WEST,K,K2,PIONEER SQUARE
20190000904583,04/24/2019,0,04/25/2019,1422,CAR PROWL,THEFT-CARPROWL,NORTH,U,U1,ROOSEVELT/RAVENNA
20190000904586,04/24/2019,2330,04/25/2019,1449,CAR PROWL,THEFT-CARPROWL,WEST,Q,Q2,QUEEN ANNE
20190000904587,04/25/2019,1440,04/25/2019,1501,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E2,CAPITOL HILL
20190000904588,04/25/2019,1330,04/25/2019,1603,CAR PROWL,THEFT-CARPROWL,WEST,D,D1,BELLTOWN
20190000904589,04/25/2019,1125,04/25/2019,1544,THEFT-ALL OTHER,THEFT-OTH,NORTH,L,L3,SANDPOINT
20190000904590,04/22/2019,2305,04/25/2019,1621,CAR PROWL,THEFT-CARPROWL,NORTH,U,U2,UNIVERSITY
20190000904592,04/25/2019,810,04/25/2019,1715,CAR PROWL,THEFT-CARPROWL,SOUTHWEST,W,W2,ALASKA JUNCTION
20190000904593,04/14/2019,2300,04/25/2019,1729,CAR PROWL,THEFT-CARPROWL,NORTH,B,B3,WALLINGFORD
20190000904594,04/25/2019,1805,04/25/2019,1834,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,N,N3,NORTHGATE
20190000904595,04/23/2019,600,04/25/2019,1807,CAR PROWL,THEFT-CARPROWL,NORTH,B,B2,FREMONT
20190000904596,04/25/2019,1945,04/25/2019,2002,CAR PROWL,THEFT-CARPROWL,NORTH,B,B3,FREMONT
20190000904597,04/23/2019,2330,04/25/2019,2058,CAR PROWL,THEFT-CARPROWL,NORTH,J,J1,BALLARD NORTH
20190000904600,04/25/2019,1900,04/25/2019,2346,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O1,SODO
20190000904602,04/25/2019,2130,04/26/2019,130,CAR PROWL,THEFT-CARPROWL,WEST,D,D2,QUEEN ANNE
20190000904603,04/24/2019,1800,04/26/2019,519,CAR PROWL,THEFT-CARPROWL,NORTH,L,L2,LAKECITY
20190000904604,04/25/2019,2300,04/26/2019,720,CAR PROWL,THEFT-CARPROWL,NORTH,U,U1,UNIVERSITY
20190000904605,04/24/2019,2200,04/26/2019,907,CAR PROWL,THEFT-CARPROWL,SOUTHWEST,W,W2,ALKI
20190000904606,04/26/2019,0,04/26/2019,926,CAR PROWL,THEFT-CARPROWL,NORTH,U,U1,ROOSEVELT/RAVENNA
20190000904607,04/25/2019,1700,04/26/2019,905,CAR PROWL,THEFT-CARPROWL,WEST,M,M2,DOWNTOWN COMMERCIAL
20190000904608,04/21/2019,910,04/26/2019,930,CAR PROWL,THEFT-CARPROWL,WEST,K,K1,DOWNTOWN COMMERCIAL
2019000090461,03/11/2019,2030,03/13/2019,1637,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
20190000904610,04/19/2019,1930,04/26/2019,1144,THEFT-ALL OTHER,THEFT-OTH,SOUTH,R,R3,LAKEWOOD/SEWARD PARK
20190000904613,04/24/2019,2225,04/26/2019,1002,CAR PROWL,THEFT-CARPROWL,SOUTH,S,S3,RAINIER VIEW
20190000904614,04/26/2019,530,04/26/2019,1053,CAR PROWL,THEFT-CARPROWL,WEST,Q,Q3,QUEEN ANNE
20190000904615,04/25/2019,1040,04/26/2019,1056,CAR PROWL,THEFT-CARPROWL,NORTH,N,N1,BITTERLAKE
20190000904616,04/26/2019,410,04/26/2019,1121,CAR PROWL,THEFT-CARPROWL,NORTH,L,L1,LAKECITY
20190000904617,04/25/2019,2320,04/26/2019,1132,CAR PROWL,THEFT-CARPROWL,WEST,Q,Q3,QUEEN ANNE
20190000904618,04/24/2019,1315,04/26/2019,1231,CAR PROWL,THEFT-CARPROWL,SOUTHWEST,W,W1,NORTH ADMIRAL
20190000904619,04/26/2019,1030,04/26/2019,1237,CAR PROWL,THEFT-CARPROWL,SOUTHWEST,F,F3,HIGHLAND PARK
20190000904620,04/25/2019,2330,04/26/2019,1237,CAR PROWL,THEFT-CARPROWL,EAST,G,G2,JUDKINS PARK/NORTH BEACON HILL
20190000904621,04/25/2019,1900,04/26/2019,1320,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O1,SODO
20190000904623,04/26/2019,815,04/26/2019,1403,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O2,GEORGETOWN
20190000904625,04/26/2019,240,04/26/2019,1512,CAR PROWL,THEFT-CARPROWL,WEST,D,D1,SLU/CASCADE
20190000904628,04/26/2019,35,04/26/2019,1247,THEFT-ALL OTHER,THEFT-OTH,SOUTH,R,R1,NORTH BEACON HILL
2019000090463,03/13/2019,1618,03/13/2019,1638,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,U,U2,UNIVERSITY
20190000904633,04/22/2019,2200,04/26/2019,1706,CAR PROWL,THEFT-CARPROWL,NORTH,B,B2,PHINNEY RIDGE
20190000904634,04/24/2019,2050,04/26/2019,1744,CAR PROWL,THEFT-CARPROWL,NORTH,N,N3,NORTHGATE
20190000904635,04/26/2019,1220,04/26/2019,1755,CAR PROWL,THEFT-CARPROWL,WEST,M,M2,DOWNTOWN COMMERCIAL
20190000904637,04/26/2019,1815,04/26/2019,1946,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,R,R2,MOUNT BAKER
20190000904639,04/25/2019,2100,04/26/2019,1842,CAR PROWL,THEFT-CARPROWL,WEST,D,D2,QUEEN ANNE
20190000904640,04/26/2019,1815,04/26/2019,2119,CAR PROWL,THEFT-CARPROWL,EAST,C,C3,CENTRAL AREA/SQUIRE PARK
20190000904641,04/26/2019,1100,04/26/2019,2212,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,B,B2,FREMONT
20190000904642,04/26/2019,2105,04/26/2019,2222,CAR PROWL,THEFT-CARPROWL,WEST,Q,Q3,QUEEN ANNE
20190000904643,04/26/2019,2230,04/26/2019,2236,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O1,SODO
20190000904644,04/26/2019,1845,04/26/2019,2256,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M3,DOWNTOWN COMMERCIAL
20190000904645,04/26/2019,1800,04/26/2019,2351,CAR PROWL,THEFT-CARPROWL,WEST,Q,Q3,SLU/CASCADE
20190000904646,04/26/2019,1545,04/27/2019,55,CAR PROWL,THEFT-CARPROWL,NORTH,J,J2,BALLARD NORTH
20190000904648,04/21/2019,2200,04/27/2019,931,CAR PROWL,THEFT-CARPROWL,NORTH,L,L3,SANDPOINT
20190000904649,04/26/2019,1610,04/27/2019,937,CAR PROWL,THEFT-CARPROWL,WEST,M,M2,DOWNTOWN COMMERCIAL
20190000904650,04/19/2019,1330,04/27/2019,950,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,B,B2,FREMONT
20190000904651,04/27/2019,345,04/27/2019,954,CAR PROWL,THEFT-CARPROWL,WEST,Q,Q1,MAGNOLIA
20190000904652,04/27/2019,950,04/27/2019,1000,CAR PROWL,THEFT-CARPROWL,SOUTHWEST,F,F3,HIGHLAND PARK
20190000904653,04/27/2019,800,04/27/2019,1014,CAR PROWL,THEFT-CARPROWL,SOUTHWEST,F,F3,HIGHLAND PARK
20190000904654,04/26/2019,2310,04/27/2019,1019,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O1,SODO
20190000904656,04/26/2019,2000,04/27/2019,1052,CAR PROWL,THEFT-CARPROWL,SOUTH,R,R3,LAKEWOOD/SEWARD PARK
20190000904657,04/27/2019,1055,04/27/2019,1111,CAR PROWL,THEFT-CARPROWL,WEST,Q,Q3,QUEEN ANNE
20190000904661,04/24/2019,335,04/27/2019,1503,CAR PROWL,THEFT-CARPROWL,SOUTH,S,S3,RAINIER VIEW
20190000904662,04/26/2019,2030,04/27/2019,1526,THEFT-ALL OTHER,THEFT-OTH,WEST,K,K2,PIONEER SQUARE
20190000904665,04/25/2019,2312,04/27/2019,1626,CAR PROWL,THEFT-CARPROWL,NORTH,B,B2,FREMONT
20190000904666,04/27/2019,1555,04/27/2019,1707,THEFT-BUILDING,THEFT-BUILDING,NORTH,L,L2,NORTHGATE
20190000904667,04/26/2019,2100,04/27/2019,1708,CAR PROWL,THEFT-CARPROWL,NORTH,U,U1,ROOSEVELT/RAVENNA
20190000904668,04/25/2019,1445,04/27/2019,1708,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,U,U3,UNIVERSITY
20190000904669,04/27/2019,800,04/27/2019,1743,THEFT-BICYCLE,THEFT-BICYCLE,WEST,M,M3,DOWNTOWN COMMERCIAL
20190000904670,04/26/2019,2200,04/27/2019,1105,CAR PROWL,THEFT-CARPROWL,SOUTH,R,R3,LAKEWOOD/SEWARD PARK
20190000904671,04/27/2019,130,04/27/2019,1749,CAR PROWL,THEFT-CARPROWL,NORTH,U,U3,SANDPOINT
20190000904673,04/28/2019,1315,04/28/2019,1906,THEFT-BUILDING,THEFT-BUILDING,NORTH,U,U1,UNIVERSITY
20190000904674,04/28/2019,1530,04/28/2019,1848,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,B,B2,FREMONT
20190000904676,04/28/2019,1700,04/28/2019,1843,THEFT-BUILDING,THEFT-BUILDING,SOUTHWEST,W,W2,ALASKA JUNCTION
20190000904677,04/28/2019,1540,04/28/2019,1834,CAR PROWL,THEFT-CARPROWL,NORTH,L,L2,NORTHGATE
20190000904678,04/27/2019,1800,04/27/2019,1820,CAR PROWL,THEFT-CARPROWL,NORTH,B,B2,BALLARD SOUTH
20190000904679,04/26/2019,1825,04/27/2019,1835,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O1,SODO
20190000904681,04/27/2019,1930,04/27/2019,2059,CAR PROWL,THEFT-CARPROWL,WEST,Q,Q3,SLU/CASCADE
20190000904682,04/18/2019,1830,04/25/2019,1331,CAR PROWL,THEFT-CARPROWL,WEST,K,K1,DOWNTOWN COMMERCIAL
20190000904683,04/28/2019,1745,04/28/2019,2113,CAR PROWL,THEFT-CARPROWL,EAST,E,E3,CAPITOL HILL
20190000904684,04/21/2019,2150,04/27/2019,2205,THEFT-BICYCLE,THEFT-BICYCLE,SOUTH,R,R3,COLUMBIA CITY
20190000904685,04/27/2019,2100,04/27/2019,2351,THEFT-BICYCLE,THEFT-BICYCLE,WEST,Q,Q1,MAGNOLIA
20190000904686,04/27/2019,2330,04/28/2019,547,CAR PROWL,THEFT-CARPROWL,WEST,D,D2,QUEEN ANNE
20190000904687,04/27/2019,2200,04/28/2019,603,CAR PROWL,THEFT-CARPROWL,WEST,K,K2,PIONEER SQUARE
20190000904688,04/28/2019,130,04/28/2019,713,CAR PROWL,THEFT-CARPROWL,SOUTH,S,S2,BRIGHTON/DUNLAP
20190000904690,10/01/2018,840,04/28/2019,847,THEFT-ALL OTHER,THEFT-MAIL,NORTH,N,N1,BITTERLAKE
20190000904691,04/28/2019,0,04/28/2019,908,CAR PROWL,THEFT-CARPROWL,NORTH,L,L1,NORTHGATE
20190000904692,04/25/2019,910,04/28/2019,916,THEFT-BICYCLE,THEFT-BICYCLE,EAST,G,G3,MADRONA/LESCHI
20190000904693,04/21/2019,1500,04/21/2019,1959,CAR PROWL,THEFT-CARPROWL,SOUTH,R,R1,NORTH BEACON HILL
20190000904694,04/28/2019,0,04/28/2019,924,CAR PROWL,THEFT-CARPROWL,SOUTHWEST,F,F3,HIGHLAND PARK
20190000904695,04/27/2019,2000,04/28/2019,936,CAR PROWL,THEFT-CARPROWL,NORTH,U,U3,SANDPOINT
20190000904697,04/28/2019,200,04/28/2019,1001,CAR PROWL,THEFT-CARPROWL,NORTH,L,L2,ROOSEVELT/RAVENNA
20190000904699,04/27/2019,2300,04/28/2019,1026,THEFT-ALL OTHER,THEFT-MAIL,WEST,Q,Q1,MAGNOLIA
20190000904700,04/27/2019,2200,04/28/2019,1113,CAR PROWL,THEFT-CARPROWL,WEST,K,K2,DOWNTOWN COMMERCIAL
20190000904701,04/27/2019,2305,04/28/2019,1115,CAR PROWL,THEFT-CARPROWL,NORTH,U,U3,SANDPOINT
20190000904702,04/21/2019,1400,04/28/2019,1120,THEFT-BUILDING,THEFT-BUILDING,SOUTHWEST,F,F2,HIGHLAND PARK
20190000904703,04/25/2019,2115,04/28/2019,1151,CAR PROWL,THEFT-CARPROWL,NORTH,L,L3,LAKECITY
20190000904704,04/13/2019,1200,04/28/2019,1232,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,U,U1,SANDPOINT
20190000904705,04/28/2019,0,04/28/2019,1241,CAR PROWL,THEFT-CARPROWL,EAST,C,C2,MONTLAKE/PORTAGE BAY
20190000904706,04/27/2019,2100,04/28/2019,1304,CAR PROWL,THEFT-CARPROWL,EAST,E,E2,CAPITOL HILL
20190000904708,04/28/2019,1134,04/29/2019,942,THEFT-ALL OTHER,THEFT-OTH,NORTH,B,B2,FREMONT
20190000904709,04/28/2019,610,04/28/2019,1335,CAR PROWL,THEFT-CARPROWL,WEST,K,K1,DOWNTOWN COMMERCIAL
20190000904710,04/28/2019,100,04/28/2019,1400,THEFT-ALL OTHER,THEFT-OTH,EAST,E,E2,FIRST HILL
20190000904711,04/27/2019,430,04/28/2019,1402,CAR PROWL,THEFT-CARPROWL,EAST,E,E2,FIRST HILL
20190000904713,04/26/2019,1405,04/28/2019,1417,CAR PROWL,THEFT-AUTOACC,NORTH,B,B2,PHINNEY RIDGE
20190000904714,03/13/2019,1750,04/28/2019,1514,THEFT-ALL OTHER,THEFT-OTH,WEST,K,K1,DOWNTOWN COMMERCIAL
20190000904715,04/25/2019,1405,04/28/2019,1537,CAR PROWL,THEFT-CARPROWL,WEST,M,M3,DOWNTOWN COMMERCIAL
20190000904716,04/28/2019,1535,04/28/2019,1549,CAR PROWL,THEFT-CARPROWL,NORTH,U,U2,UNIVERSITY
20190000904717,04/26/2019,1545,04/28/2019,1558,CAR PROWL,THEFT-CARPROWL,NORTH,L,L2,NORTHGATE
20190000904718,04/28/2019,1600,04/28/2019,1612,CAR PROWL,THEFT-CARPROWL,WEST,M,M3,DOWNTOWN COMMERCIAL
20190000904719,04/28/2019,1310,04/28/2019,1626,CAR PROWL,THEFT-CARPROWL,NORTH,B,B1,BALLARD SOUTH
20190000904720,04/26/2019,530,04/28/2019,1656,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,L,L3,SANDPOINT
20190000904721,04/23/2019,1600,04/28/2019,1658,THEFT-ALL OTHER,THEFT-OTH,EAST,C,C2,MILLER PARK
20190000904725,04/28/2019,1700,04/28/2019,1713,CAR PROWL,THEFT-CARPROWL,WEST,M,M1,DOWNTOWN COMMERCIAL
20190000904726,04/28/2019,1645,04/28/2019,1717,CAR PROWL,THEFT-CARPROWL,WEST,D,D2,QUEEN ANNE
20190000904727,04/28/2019,1700,04/28/2019,1750,THEFT-BUILDING,THEFT-BUILDING,NORTH,U,U2,UNIVERSITY
20190000904728,04/25/2019,2230,04/28/2019,1811,THEFT-ALL OTHER,THEFT-PKPOCKET,WEST,K,K2,PIONEER SQUARE
20190000904729,04/27/2019,2030,04/28/2019,1921,THEFT-ALL OTHER,THEFT-OTH,WEST,K,K2,CHINATOWN/INTERNATIONAL DISTRICT
20190000904730,04/28/2019,2030,04/28/2019,2038,CAR PROWL,THEFT-CARPROWL,NORTH,B,B1,BALLARD SOUTH
20190000904731,04/28/2019,700,04/28/2019,2048,CAR PROWL,THEFT-CARPROWL,WEST,M,M3,DOWNTOWN COMMERCIAL
20190000904732,04/28/2019,1625,04/28/2019,2138,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,W,W2,ALASKA JUNCTION
20190000904733,04/28/2019,949,04/28/2019,2214,CAR PROWL,THEFT-CARPROWL,WEST,M,M3,DOWNTOWN COMMERCIAL
20190000904734,04/25/2019,2230,04/28/2019,2247,CAR PROWL,THEFT-CARPROWL,NORTH,J,J2,BALLARD NORTH
20190000904735,04/27/2019,2359,04/28/2019,2317,THEFT-ALL OTHER,THEFT-OTH,NORTH,U,U2,UNIVERSITY
20190000904736,04/28/2019,1700,04/28/2019,2342,THEFT-BUILDING,THEFT-BUILDING,SOUTHWEST,W,W2,ALASKA JUNCTION
20190000904737,04/28/2019,2320,04/29/2019,16,CAR PROWL,THEFT-CARPROWL,SOUTHWEST,W,W3,HIGH POINT
20190000904738,03/01/2019,1000,04/29/2019,213,THEFT-BUILDING,THEFT-BUILDING,WEST,M,M1,BELLTOWN
20190000904739,04/26/2019,1900,04/29/2019,735,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O3,GEORGETOWN
20190000904740,04/27/2019,0,04/29/2019,754,CAR PROWL,THEFT-AUTOACC,SOUTH,O,O2,GEORGETOWN
20190000904741,04/27/2019,1200,04/28/2019,2125,CAR PROWL,THEFT-CARPROWL,WEST,K,K1,DOWNTOWN COMMERCIAL
20190000904742,04/28/2019,1930,04/29/2019,738,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,SOUTHWEST,W,W1,NORTH ADMIRAL
20190000904743,04/26/2019,1400,04/26/2019,1924,CAR PROWL,THEFT-CARPROWL,WEST,M,M1,DOWNTOWN COMMERCIAL
20190000904745,04/29/2019,400,04/29/2019,846,CAR PROWL,THEFT-CARPROWL,NORTH,N,N3,NORTHGATE
20190000904746,04/26/2019,1800,04/29/2019,950,THEFT-ALL OTHER,THEFT-OTH,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
20190000904747,04/28/2019,2330,04/29/2019,1005,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O3,GEORGETOWN
20190000904748,04/28/2019,1615,04/29/2019,1023,THEFT-BUILDING,THEFT-BUILDING,SOUTHWEST,W,W2,ALASKA JUNCTION
20190000904749,04/18/2019,1035,04/29/2019,1045,CAR PROWL,THEFT-CARPROWL,EAST,C,C1,CAPITOL HILL
20190000904750,04/25/2019,1105,04/29/2019,1114,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,EAST,C,C2,CENTRAL AREA/SQUIRE PARK
20190000904751,04/29/2019,800,04/29/2019,1115,CAR PROWL,THEFT-CARPROWL,WEST,Q,Q1,MAGNOLIA
20190000904752,04/29/2019,100,04/29/2019,1119,CAR PROWL,THEFT-CARPROWL,NORTH,U,U2,UNIVERSITY
20190000904753,04/20/2019,2355,04/26/2019,1413,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O1,SODO
20190000904754,04/23/2019,1109,04/29/2019,1130,THEFT-ALL OTHER,THEFT-MAIL,NORTH,L,L1,NORTHGATE
20190000904755,04/26/2019,645,04/29/2019,1131,THEFT-BICYCLE,THEFT-BICYCLE,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
20190000904756,04/26/2019,1800,04/29/2019,1140,CAR PROWL,THEFT-CARPROWL,EAST,C,C2,MONTLAKE/PORTAGE BAY
20190000904757,04/26/2019,925,04/29/2019,1141,CAR PROWL,THEFT-CARPROWL,WEST,D,D2,SLU/CASCADE
20190000904759,04/26/2019,1700,04/29/2019,1147,CAR PROWL,THEFT-CARPROWL,EAST,E,E3,FIRST HILL
20190000904760,04/27/2019,1300,04/29/2019,1200,CAR PROWL,THEFT-CARPROWL,WEST,M,M2,SLU/CASCADE
20190000904761,04/27/2019,945,04/29/2019,1213,THEFT-ALL OTHER,THEFT-OTH,WEST,D,D2,SLU/CASCADE
20190000904762,04/23/2019,450,04/29/2019,1302,CAR PROWL,THEFT-CARPROWL,NORTH,U,U3,ROOSEVELT/RAVENNA
20190000904763,04/28/2019,1640,04/29/2019,1352,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E3,CAPITOL HILL
20190000904765,04/27/2019,1950,04/29/2019,1713,THEFT-BUILDING,THEFT-BUILDING,NORTH,L,L2,NORTHGATE
20190000904766,04/29/2019,1530,04/29/2019,1741,THEFT-ALL OTHER,THEFT-OTH,NORTH,U,U2,UNIVERSITY
20190000904772,04/22/2019,1035,04/29/2019,1909,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q1,MAGNOLIA
20190000904774,04/29/2019,1930,04/29/2019,1943,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,B,B1,BALLARD SOUTH
20190000904775,04/28/2019,1900,04/29/2019,1905,CAR PROWL,THEFT-CARPROWL,WEST,Q,Q2,QUEEN ANNE
20190000904776,03/08/2019,655,04/29/2019,2051,CAR PROWL,THEFT-CARPROWL,SOUTH,R,R2,MOUNT BAKER
20190000904777,04/27/2019,2330,04/29/2019,2128,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E2,FIRST HILL
20190000904778,04/29/2019,2235,04/29/2019,2245,THEFT-ALL OTHER,THEFT-OTH,NORTH,U,U1,ROOSEVELT/RAVENNA
20190000904779,04/29/2019,1230,04/29/2019,2249,CAR PROWL,THEFT-CARPROWL,SOUTHWEST,W,W2,ALASKA JUNCTION
